date,hour,day_of_week,is_weekend,demand_orders,is_peak
2025-03-15,22,Friday,FALSE,21439,FALSE
2025-03-15,23,Friday,FALSE,16294,FALSE
2025-03-16,0,Sunday,TRUE,14915,FALSE
2025-03-16,1,Sunday,TRUE,12562,FALSE
2025-03-16,2,Sunday,TRUE,14651,FALSE
2025-03-16,3,Sunday,TRUE,17546,FALSE
2025-03-16,4,Sunday,TRUE,19134,FALSE
2025-03-16,5,Sunday,TRUE,24360,FALSE
2025-03-16,6,Sunday,TRUE,28380,FALSE
2025-03-16,7,Sunday,TRUE,29296,FALSE
2025-03-16,8,Sunday,TRUE,30212,FALSE
2025-03-16,9,Sunday,TRUE,30598,FALSE
2025-03-16,10,Sunday,TRUE,32844,FALSE
2025-03-16,11,Sunday,TRUE,32973,FALSE
2025-03-16,12,Sunday,TRUE,32209,FALSE
2025-03-16,13,Sunday,TRUE,32879,FALSE
2025-03-16,14,Sunday,TRUE,32044,FALSE
2025-03-16,15,Sunday,TRUE,30458,FALSE
2025-03-16,16,Sunday,TRUE,30626,FALSE
2025-03-16,17,Sunday,TRUE,29310,FALSE
2025-03-16,18,Sunday,TRUE,28818,FALSE
2025-03-16,19,Sunday,TRUE,22465,FALSE
2025-03-16,20,Saturday,TRUE,40558,TRUE
2025-03-16,21,Saturday,TRUE,31992,FALSE
2025-03-16,22,Saturday,TRUE,25400,FALSE
2025-03-16,23,Saturday,TRUE,19234,FALSE
2025-03-17,0,Monday,FALSE,8563,FALSE
2025-03-17,1,Monday,FALSE,12695,FALSE
2025-03-17,2,Monday,FALSE,22858,FALSE
2025-03-17,3,Monday,FALSE,34078,FALSE
2025-03-17,4,Monday,FALSE,42527,TRUE
2025-03-17,5,Monday,FALSE,34381,FALSE
2025-03-17,6,Monday,FALSE,27115,FALSE
2025-03-17,7,Monday,FALSE,26075,FALSE
2025-03-17,8,Monday,FALSE,25713,FALSE
2025-03-17,9,Monday,FALSE,26199,FALSE
2025-03-17,10,Monday,FALSE,28956,FALSE
2025-03-17,11,Monday,FALSE,29378,FALSE
2025-03-17,12,Monday,FALSE,30366,FALSE
2025-03-17,13,Monday,FALSE,32122,FALSE
2025-03-17,14,Monday,FALSE,32688,FALSE
2025-03-17,15,Monday,FALSE,30273,FALSE
2025-03-17,16,Monday,FALSE,29566,FALSE
2025-03-17,17,Monday,FALSE,28843,FALSE
2025-03-17,18,Monday,FALSE,27326,FALSE
2025-03-17,19,Monday,FALSE,22148,FALSE
2025-03-17,20,Sunday,TRUE,15729,FALSE
2025-03-17,21,Sunday,TRUE,11118,FALSE
2025-03-17,22,Sunday,TRUE,7670,FALSE
2025-03-17,23,Sunday,TRUE,6652,FALSE
2025-03-18,0,Tuesday,FALSE,7357,FALSE
2025-03-18,1,Tuesday,FALSE,11354,FALSE
2025-03-18,2,Tuesday,FALSE,20864,FALSE
2025-03-18,3,Tuesday,FALSE,34627,FALSE
2025-03-18,4,Tuesday,FALSE,42402,TRUE
2025-03-18,5,Tuesday,FALSE,35102,FALSE
2025-03-18,6,Tuesday,FALSE,28135,FALSE
2025-03-18,7,Tuesday,FALSE,25698,FALSE
2025-03-18,8,Tuesday,FALSE,25207,FALSE
2025-03-18,9,Tuesday,FALSE,26328,FALSE
2025-03-18,10,Tuesday,FALSE,29895,FALSE
2025-03-18,11,Tuesday,FALSE,29872,FALSE
2025-03-18,12,Tuesday,FALSE,30468,FALSE
2025-03-18,13,Tuesday,FALSE,33708,FALSE
2025-03-18,14,Tuesday,FALSE,33183,FALSE
2025-03-18,15,Tuesday,FALSE,31696,FALSE
2025-03-18,16,Tuesday,FALSE,31424,FALSE
2025-03-18,17,Tuesday,FALSE,30239,FALSE
2025-03-18,18,Tuesday,FALSE,28716,FALSE
2025-03-18,19,Tuesday,FALSE,23252,FALSE
2025-03-18,20,Monday,FALSE,15501,FALSE
2025-03-18,21,Monday,FALSE,8619,FALSE
2025-03-18,22,Monday,FALSE,5868,FALSE
2025-03-18,23,Monday,FALSE,5389,FALSE
2025-03-19,0,Wednesday,FALSE,7498,FALSE
2025-03-19,1,Wednesday,FALSE,11708,FALSE
2025-03-19,2,Wednesday,FALSE,21409,FALSE
2025-03-19,3,Wednesday,FALSE,34887,FALSE
2025-03-19,4,Wednesday,FALSE,43073,TRUE
2025-03-19,5,Wednesday,FALSE,36150,FALSE
2025-03-19,6,Wednesday,FALSE,28132,FALSE
2025-03-19,7,Wednesday,FALSE,25916,FALSE
2025-03-19,8,Wednesday,FALSE,26217,FALSE
2025-03-19,9,Wednesday,FALSE,27001,FALSE
2025-03-19,10,Wednesday,FALSE,30723,FALSE
2025-03-19,11,Wednesday,FALSE,30410,FALSE
2025-03-19,12,Wednesday,FALSE,31429,FALSE
2025-03-19,13,Wednesday,FALSE,35496,FALSE
2025-03-19,14,Wednesday,FALSE,35885,FALSE
2025-03-19,15,Wednesday,FALSE,34774,FALSE
2025-03-19,16,Wednesday,FALSE,34532,FALSE
2025-03-19,17,Wednesday,FALSE,33002,FALSE
2025-03-19,18,Wednesday,FALSE,31610,FALSE
2025-03-19,19,Wednesday,FALSE,25688,FALSE
2025-03-19,20,Tuesday,FALSE,15247,FALSE
2025-03-19,21,Tuesday,FALSE,8753,FALSE
2025-03-19,22,Tuesday,FALSE,5726,FALSE
2025-03-19,23,Tuesday,FALSE,5146,FALSE
2025-03-20,0,Thursday,FALSE,8257,FALSE
2025-03-20,1,Thursday,FALSE,12272,FALSE
2025-03-20,2,Thursday,FALSE,21685,FALSE
2025-03-20,3,Thursday,FALSE,35500,FALSE
2025-03-20,4,Thursday,FALSE,43548,TRUE
2025-03-20,5,Thursday,FALSE,37655,TRUE
2025-03-20,6,Thursday,FALSE,30703,FALSE
2025-03-20,7,Thursday,FALSE,28274,FALSE
2025-03-20,8,Thursday,FALSE,28297,FALSE
2025-03-20,9,Thursday,FALSE,29264,FALSE
2025-03-20,10,Thursday,FALSE,32677,FALSE
2025-03-20,11,Thursday,FALSE,33020,FALSE
2025-03-20,12,Thursday,FALSE,34358,FALSE
2025-03-20,13,Thursday,FALSE,38682,TRUE
2025-03-20,14,Thursday,FALSE,38395,TRUE
2025-03-20,15,Thursday,FALSE,37594,TRUE
2025-03-20,16,Thursday,FALSE,39647,TRUE
2025-03-20,17,Thursday,FALSE,44922,TRUE
2025-03-20,18,Thursday,FALSE,45606,TRUE
2025-03-20,19,Thursday,FALSE,37886,TRUE
2025-03-20,20,Wednesday,FALSE,17400,FALSE
2025-03-20,21,Wednesday,FALSE,10049,FALSE
2025-03-20,22,Wednesday,FALSE,6531,FALSE
2025-03-20,23,Wednesday,FALSE,5687,FALSE
2025-03-21,0,Friday,FALSE,9258,FALSE
2025-03-21,1,Friday,FALSE,12730,FALSE
2025-03-21,2,Friday,FALSE,21664,FALSE
2025-03-21,3,Friday,FALSE,33956,FALSE
2025-03-21,4,Friday,FALSE,40931,TRUE
2025-03-21,5,Friday,FALSE,34315,FALSE
2025-03-21,6,Friday,FALSE,30285,FALSE
2025-03-21,7,Friday,FALSE,29710,FALSE
2025-03-21,8,Friday,FALSE,30452,FALSE
2025-03-21,9,Friday,FALSE,30905,FALSE
2025-03-21,10,Friday,FALSE,34285,FALSE
2025-03-21,11,Friday,FALSE,34055,FALSE
2025-03-21,12,Friday,FALSE,35302,FALSE
2025-03-21,13,Friday,FALSE,39744,TRUE
2025-03-21,14,Friday,FALSE,42486,TRUE
2025-03-21,15,Friday,FALSE,42835,TRUE
2025-03-21,16,Friday,FALSE,42188,TRUE
2025-03-21,17,Friday,FALSE,40959,TRUE
2025-03-21,18,Friday,FALSE,43931,TRUE
2025-03-21,19,Friday,FALSE,41819,TRUE
2025-03-21,20,Thursday,FALSE,24923,FALSE
2025-03-21,21,Thursday,FALSE,14858,FALSE
2025-03-21,22,Thursday,FALSE,10093,FALSE
2025-03-21,23,Thursday,FALSE,7515,FALSE
2025-03-22,0,Saturday,TRUE,13786,FALSE
2025-03-22,1,Saturday,TRUE,12472,FALSE
2025-03-22,2,Saturday,TRUE,14762,FALSE
2025-03-22,3,Saturday,TRUE,17952,FALSE
2025-03-22,4,Saturday,TRUE,22923,FALSE
2025-03-22,5,Saturday,TRUE,27690,FALSE
2025-03-22,6,Saturday,TRUE,29384,FALSE
2025-03-22,7,Saturday,TRUE,30781,FALSE
2025-03-22,8,Saturday,TRUE,32137,FALSE
2025-03-22,9,Saturday,TRUE,32635,FALSE
2025-03-22,10,Saturday,TRUE,34811,FALSE
2025-03-22,11,Saturday,TRUE,35386,FALSE
2025-03-22,12,Saturday,TRUE,35661,FALSE
2025-03-22,13,Saturday,TRUE,38239,TRUE
2025-03-22,14,Saturday,TRUE,40466,TRUE
2025-03-22,15,Saturday,TRUE,42126,TRUE
2025-03-22,16,Saturday,TRUE,46237,TRUE
2025-03-22,17,Saturday,TRUE,44791,TRUE
2025-03-22,18,Saturday,TRUE,47030,TRUE
2025-03-22,19,Saturday,TRUE,46773,TRUE
2025-03-22,20,Friday,FALSE,37041,TRUE
2025-03-22,21,Friday,FALSE,27984,FALSE
2025-03-22,22,Friday,FALSE,21683,FALSE
2025-03-22,23,Friday,FALSE,16636,FALSE
2025-03-23,0,Sunday,TRUE,14334,FALSE
2025-03-23,1,Sunday,TRUE,11931,FALSE
2025-03-23,2,Sunday,TRUE,14179,FALSE
2025-03-23,3,Sunday,TRUE,16711,FALSE
2025-03-23,4,Sunday,TRUE,19645,FALSE
2025-03-23,5,Sunday,TRUE,24976,FALSE
2025-03-23,6,Sunday,TRUE,29765,FALSE
2025-03-23,7,Sunday,TRUE,31739,FALSE
2025-03-23,8,Sunday,TRUE,31977,FALSE
2025-03-23,9,Sunday,TRUE,31770,FALSE
2025-03-23,10,Sunday,TRUE,32636,FALSE
2025-03-23,11,Sunday,TRUE,32275,FALSE
2025-03-23,12,Sunday,TRUE,31486,FALSE
2025-03-23,13,Sunday,TRUE,31611,FALSE
2025-03-23,14,Sunday,TRUE,31154,FALSE
2025-03-23,15,Sunday,TRUE,29836,FALSE
2025-03-23,16,Sunday,TRUE,31526,FALSE
2025-03-23,17,Sunday,TRUE,29571,FALSE
2025-03-23,18,Sunday,TRUE,28208,FALSE
2025-03-23,19,Sunday,TRUE,23599,FALSE
2025-03-23,20,Saturday,TRUE,41454,TRUE
2025-03-23,21,Saturday,TRUE,32544,FALSE
2025-03-23,22,Saturday,TRUE,24857,FALSE
2025-03-23,23,Saturday,TRUE,18668,FALSE
2025-03-24,0,Monday,FALSE,7897,FALSE
2025-03-24,1,Monday,FALSE,12273,FALSE
2025-03-24,2,Monday,FALSE,22774,FALSE
2025-03-24,3,Monday,FALSE,34722,FALSE
2025-03-24,4,Monday,FALSE,44001,TRUE
2025-03-24,5,Monday,FALSE,37816,TRUE
2025-03-24,6,Monday,FALSE,32521,FALSE
2025-03-24,7,Monday,FALSE,28994,FALSE
2025-03-24,8,Monday,FALSE,27373,FALSE
2025-03-24,9,Monday,FALSE,30054,FALSE
2025-03-24,10,Monday,FALSE,35311,FALSE
2025-03-24,11,Monday,FALSE,35043,FALSE
2025-03-24,12,Monday,FALSE,35989,FALSE
2025-03-24,13,Monday,FALSE,33849,FALSE
2025-03-24,14,Monday,FALSE,30293,FALSE
2025-03-24,15,Monday,FALSE,28081,FALSE
2025-03-24,16,Monday,FALSE,27253,FALSE
2025-03-24,17,Monday,FALSE,25871,FALSE
2025-03-24,18,Monday,FALSE,23944,FALSE
2025-03-24,19,Monday,FALSE,19596,FALSE
2025-03-24,20,Sunday,TRUE,15326,FALSE
2025-03-24,21,Sunday,TRUE,9151,FALSE
2025-03-24,22,Sunday,TRUE,5712,FALSE
2025-03-24,23,Sunday,TRUE,5338,FALSE
2025-03-25,0,Tuesday,FALSE,6772,FALSE
2025-03-25,1,Tuesday,FALSE,10710,FALSE
2025-03-25,2,Tuesday,FALSE,20014,FALSE
2025-03-25,3,Tuesday,FALSE,32714,FALSE
2025-03-25,4,Tuesday,FALSE,39275,TRUE
2025-03-25,5,Tuesday,FALSE,33539,FALSE
2025-03-25,6,Tuesday,FALSE,26973,FALSE
2025-03-25,7,Tuesday,FALSE,24639,FALSE
2025-03-25,8,Tuesday,FALSE,24341,FALSE
2025-03-25,9,Tuesday,FALSE,25655,FALSE
2025-03-25,10,Tuesday,FALSE,28446,FALSE
2025-03-25,11,Tuesday,FALSE,28898,FALSE
2025-03-25,12,Tuesday,FALSE,29747,FALSE
2025-03-25,13,Tuesday,FALSE,32630,FALSE
2025-03-25,14,Tuesday,FALSE,32428,FALSE
2025-03-25,15,Tuesday,FALSE,31142,FALSE
2025-03-25,16,Tuesday,FALSE,31059,FALSE
2025-03-25,17,Tuesday,FALSE,29394,FALSE
2025-03-25,18,Tuesday,FALSE,28636,FALSE
2025-03-25,19,Tuesday,FALSE,22280,FALSE
2025-03-25,20,Monday,FALSE,12951,FALSE
2025-03-25,21,Monday,FALSE,7440,FALSE
2025-03-25,22,Monday,FALSE,4769,FALSE
2025-03-25,23,Monday,FALSE,4236,FALSE
2025-03-26,0,Wednesday,FALSE,7408,FALSE
2025-03-26,1,Wednesday,FALSE,11453,FALSE
2025-03-26,2,Wednesday,FALSE,20687,FALSE
2025-03-26,3,Wednesday,FALSE,33485,FALSE
2025-03-26,4,Wednesday,FALSE,40666,TRUE
2025-03-26,5,Wednesday,FALSE,34366,FALSE
2025-03-26,6,Wednesday,FALSE,27673,FALSE
2025-03-26,7,Wednesday,FALSE,25146,FALSE
2025-03-26,8,Wednesday,FALSE,25168,FALSE
2025-03-26,9,Wednesday,FALSE,27895,FALSE
2025-03-26,10,Wednesday,FALSE,32444,FALSE
2025-03-26,11,Wednesday,FALSE,31177,FALSE
2025-03-26,12,Wednesday,FALSE,32060,FALSE
2025-03-26,13,Wednesday,FALSE,35389,FALSE
2025-03-26,14,Wednesday,FALSE,35971,FALSE
2025-03-26,15,Wednesday,FALSE,34497,FALSE
2025-03-26,16,Wednesday,FALSE,33868,FALSE
2025-03-26,17,Wednesday,FALSE,31968,FALSE
2025-03-26,18,Wednesday,FALSE,31252,FALSE
2025-03-26,19,Wednesday,FALSE,25424,FALSE
2025-03-26,20,Tuesday,FALSE,14775,FALSE
2025-03-26,21,Tuesday,FALSE,8775,FALSE
2025-03-26,22,Tuesday,FALSE,5680,FALSE
2025-03-26,23,Tuesday,FALSE,5034,FALSE
2025-03-27,0,Thursday,FALSE,8110,FALSE
2025-03-27,1,Thursday,FALSE,12214,FALSE
2025-03-27,2,Thursday,FALSE,21234,FALSE
2025-03-27,3,Thursday,FALSE,34069,FALSE
2025-03-27,4,Thursday,FALSE,41532,TRUE
2025-03-27,5,Thursday,FALSE,35286,FALSE
2025-03-27,6,Thursday,FALSE,29087,FALSE
2025-03-27,7,Thursday,FALSE,27068,FALSE
2025-03-27,8,Thursday,FALSE,27145,FALSE
2025-03-27,9,Thursday,FALSE,28493,FALSE
2025-03-27,10,Thursday,FALSE,31292,FALSE
2025-03-27,11,Thursday,FALSE,31639,FALSE
2025-03-27,12,Thursday,FALSE,32867,FALSE
2025-03-27,13,Thursday,FALSE,36575,FALSE
2025-03-27,14,Thursday,FALSE,37151,TRUE
2025-03-27,15,Thursday,FALSE,36458,FALSE
2025-03-27,16,Thursday,FALSE,36356,FALSE
2025-03-27,17,Thursday,FALSE,35756,FALSE
2025-03-27,18,Thursday,FALSE,34588,FALSE
2025-03-27,19,Thursday,FALSE,29919,FALSE
2025-03-27,20,Wednesday,FALSE,17099,FALSE
2025-03-27,21,Wednesday,FALSE,9678,FALSE
2025-03-27,22,Wednesday,FALSE,6341,FALSE
2025-03-27,23,Wednesday,FALSE,5692,FALSE
2025-03-28,0,Friday,FALSE,9297,FALSE
2025-03-28,1,Friday,FALSE,12580,FALSE
2025-03-28,2,Friday,FALSE,21063,FALSE
2025-03-28,3,Friday,FALSE,33554,FALSE
2025-03-28,4,Friday,FALSE,39314,TRUE
2025-03-28,5,Friday,FALSE,32990,FALSE
2025-03-28,6,Friday,FALSE,28363,FALSE
2025-03-28,7,Friday,FALSE,26969,FALSE
2025-03-28,8,Friday,FALSE,28021,FALSE
2025-03-28,9,Friday,FALSE,29882,FALSE
2025-03-28,10,Friday,FALSE,33151,FALSE
2025-03-28,11,Friday,FALSE,33107,FALSE
2025-03-28,12,Friday,FALSE,34914,FALSE
2025-03-28,13,Friday,FALSE,38644,TRUE
2025-03-28,14,Friday,FALSE,41413,TRUE
2025-03-28,15,Friday,FALSE,41064,TRUE
2025-03-28,16,Friday,FALSE,45417,TRUE
2025-03-28,17,Friday,FALSE,40751,TRUE
2025-03-28,18,Friday,FALSE,41628,TRUE
2025-03-28,19,Friday,FALSE,40778,TRUE
2025-03-28,20,Thursday,FALSE,21620,FALSE
2025-03-28,21,Thursday,FALSE,14054,FALSE
2025-03-28,22,Thursday,FALSE,9126,FALSE
2025-03-28,23,Thursday,FALSE,7461,FALSE
2025-03-29,0,Saturday,TRUE,12123,FALSE
2025-03-29,1,Saturday,TRUE,10913,FALSE
2025-03-29,2,Saturday,TRUE,13666,FALSE
2025-03-29,3,Saturday,TRUE,17307,FALSE
2025-03-29,4,Saturday,TRUE,21883,FALSE
2025-03-29,5,Saturday,TRUE,26915,FALSE
2025-03-29,6,Saturday,TRUE,29328,FALSE
2025-03-29,7,Saturday,TRUE,31745,FALSE
2025-03-29,8,Saturday,TRUE,33636,FALSE
2025-03-29,9,Saturday,TRUE,34865,FALSE
2025-03-29,10,Saturday,TRUE,36682,TRUE
2025-03-29,11,Saturday,TRUE,36859,TRUE
2025-03-29,12,Saturday,TRUE,37642,TRUE
2025-03-29,13,Saturday,TRUE,42092,TRUE
2025-03-29,14,Saturday,TRUE,42455,TRUE
2025-03-29,15,Saturday,TRUE,41741,TRUE
2025-03-29,16,Saturday,TRUE,45445,TRUE
2025-03-29,17,Saturday,TRUE,45979,TRUE
2025-03-29,18,Saturday,TRUE,45826,TRUE
2025-03-29,19,Saturday,TRUE,43170,TRUE
2025-03-29,20,Friday,FALSE,34418,FALSE
2025-03-29,21,Friday,FALSE,26507,FALSE
2025-03-29,22,Friday,FALSE,19880,FALSE
2025-03-29,23,Friday,FALSE,14956,FALSE
2025-03-30,0,Sunday,TRUE,14300,FALSE
2025-03-30,1,Sunday,TRUE,11169,FALSE
2025-03-30,2,Sunday,TRUE,12046,FALSE
2025-03-30,3,Sunday,TRUE,15512,FALSE
2025-03-30,4,Sunday,TRUE,18780,FALSE
2025-03-30,5,Sunday,TRUE,23512,FALSE
2025-03-30,6,Sunday,TRUE,27472,FALSE
2025-03-30,7,Sunday,TRUE,28739,FALSE
2025-03-30,8,Sunday,TRUE,28786,FALSE
2025-03-30,9,Sunday,TRUE,28945,FALSE
2025-03-30,10,Sunday,TRUE,29134,FALSE
2025-03-30,11,Sunday,TRUE,29301,FALSE
2025-03-30,12,Sunday,TRUE,28865,FALSE
2025-03-30,13,Sunday,TRUE,29236,FALSE
2025-03-30,14,Sunday,TRUE,29464,FALSE
2025-03-30,15,Sunday,TRUE,28978,FALSE
2025-03-30,16,Sunday,TRUE,27750,FALSE
2025-03-30,17,Sunday,TRUE,26178,FALSE
2025-03-30,18,Sunday,TRUE,25462,FALSE
2025-03-30,19,Sunday,TRUE,21883,FALSE
2025-03-30,20,Saturday,TRUE,38525,TRUE
2025-03-30,21,Saturday,TRUE,30895,FALSE
2025-03-30,22,Saturday,TRUE,23408,FALSE
2025-03-30,23,Saturday,TRUE,17859,FALSE
2025-03-31,0,Monday,FALSE,7864,FALSE
2025-03-31,1,Monday,FALSE,11204,FALSE
2025-03-31,2,Monday,FALSE,18514,FALSE
2025-03-31,3,Monday,FALSE,26888,FALSE
2025-03-31,4,Monday,FALSE,33715,FALSE
2025-03-31,5,Monday,FALSE,31585,FALSE
2025-03-31,6,Monday,FALSE,25498,FALSE
2025-03-31,7,Monday,FALSE,24091,FALSE
2025-03-31,8,Monday,FALSE,24087,FALSE
2025-03-31,9,Monday,FALSE,24376,FALSE
2025-03-31,10,Monday,FALSE,26524,FALSE
2025-03-31,11,Monday,FALSE,26963,FALSE
2025-03-31,12,Monday,FALSE,27836,FALSE
2025-03-31,13,Monday,FALSE,32354,FALSE
2025-03-31,14,Monday,FALSE,35266,FALSE
2025-03-31,15,Monday,FALSE,31231,FALSE
2025-03-31,16,Monday,FALSE,28001,FALSE
2025-03-31,17,Monday,FALSE,30846,FALSE
2025-03-31,18,Monday,FALSE,30479,FALSE
2025-03-31,19,Monday,FALSE,21833,FALSE
2025-03-31,20,Sunday,TRUE,15674,FALSE
2025-03-31,21,Sunday,TRUE,10060,FALSE
2025-03-31,22,Sunday,TRUE,6720,FALSE
2025-03-31,23,Sunday,TRUE,5639,FALSE
2025-04-01,0,Tuesday,FALSE,6929,FALSE
2025-04-01,1,Tuesday,FALSE,10636,FALSE
2025-04-01,2,Tuesday,FALSE,19989,FALSE
2025-04-01,3,Tuesday,FALSE,33372,FALSE
2025-04-01,4,Tuesday,FALSE,40749,TRUE
2025-04-01,5,Tuesday,FALSE,33953,FALSE
2025-04-01,6,Tuesday,FALSE,27590,FALSE
2025-04-01,7,Tuesday,FALSE,25050,FALSE
2025-04-01,8,Tuesday,FALSE,24834,FALSE
2025-04-01,9,Tuesday,FALSE,25966,FALSE
2025-04-01,10,Tuesday,FALSE,28403,FALSE
2025-04-01,11,Tuesday,FALSE,29580,FALSE
2025-04-01,12,Tuesday,FALSE,30486,FALSE
2025-04-01,13,Tuesday,FALSE,34501,FALSE
2025-04-01,14,Tuesday,FALSE,35545,FALSE
2025-04-01,15,Tuesday,FALSE,32474,FALSE
2025-04-01,16,Tuesday,FALSE,32474,FALSE
2025-04-01,17,Tuesday,FALSE,31697,FALSE
2025-04-01,18,Tuesday,FALSE,30156,FALSE
2025-04-01,19,Tuesday,FALSE,23905,FALSE
2025-04-01,20,Monday,FALSE,14998,FALSE
2025-04-01,21,Monday,FALSE,9110,FALSE
2025-04-01,22,Monday,FALSE,6243,FALSE
2025-04-01,23,Monday,FALSE,4814,FALSE
2025-04-02,0,Wednesday,FALSE,7142,FALSE
2025-04-02,1,Wednesday,FALSE,11316,FALSE
2025-04-02,2,Wednesday,FALSE,20903,FALSE
2025-04-02,3,Wednesday,FALSE,34170,FALSE
2025-04-02,4,Wednesday,FALSE,42586,TRUE
2025-04-02,5,Wednesday,FALSE,35303,FALSE
2025-04-02,6,Wednesday,FALSE,28667,FALSE
2025-04-02,7,Wednesday,FALSE,26483,FALSE
2025-04-02,8,Wednesday,FALSE,26394,FALSE
2025-04-02,9,Wednesday,FALSE,27353,FALSE
2025-04-02,10,Wednesday,FALSE,31095,FALSE
2025-04-02,11,Wednesday,FALSE,32048,FALSE
2025-04-02,12,Wednesday,FALSE,34480,FALSE
2025-04-02,13,Wednesday,FALSE,39014,TRUE
2025-04-02,14,Wednesday,FALSE,40082,TRUE
2025-04-02,15,Wednesday,FALSE,40542,TRUE
2025-04-02,16,Wednesday,FALSE,35975,FALSE
2025-04-02,17,Wednesday,FALSE,35418,FALSE
2025-04-02,18,Wednesday,FALSE,32320,FALSE
2025-04-02,19,Wednesday,FALSE,25227,FALSE
2025-04-02,20,Tuesday,FALSE,15163,FALSE
2025-04-02,21,Tuesday,FALSE,8701,FALSE
2025-04-02,22,Tuesday,FALSE,5622,FALSE
2025-04-02,23,Tuesday,FALSE,4843,FALSE
2025-04-03,0,Thursday,FALSE,8438,FALSE
2025-04-03,1,Thursday,FALSE,12776,FALSE
2025-04-03,2,Thursday,FALSE,22257,FALSE
2025-04-03,3,Thursday,FALSE,35599,FALSE
2025-04-03,4,Thursday,FALSE,43685,TRUE
2025-04-03,5,Thursday,FALSE,37770,TRUE
2025-04-03,6,Thursday,FALSE,30710,FALSE
2025-04-03,7,Thursday,FALSE,28123,FALSE
2025-04-03,8,Thursday,FALSE,28338,FALSE
2025-04-03,9,Thursday,FALSE,29357,FALSE
2025-04-03,10,Thursday,FALSE,32497,FALSE
2025-04-03,11,Thursday,FALSE,33086,FALSE
2025-04-03,12,Thursday,FALSE,35062,FALSE
2025-04-03,13,Thursday,FALSE,39673,TRUE
2025-04-03,14,Thursday,FALSE,40065,TRUE
2025-04-03,15,Thursday,FALSE,36936,TRUE
2025-04-03,16,Thursday,FALSE,36052,FALSE
2025-04-03,17,Thursday,FALSE,35722,FALSE
2025-04-03,18,Thursday,FALSE,35541,FALSE
2025-04-03,19,Thursday,FALSE,29311,FALSE
2025-04-03,20,Wednesday,FALSE,16620,FALSE
2025-04-03,21,Wednesday,FALSE,9566,FALSE
2025-04-03,22,Wednesday,FALSE,6625,FALSE
2025-04-03,23,Wednesday,FALSE,5733,FALSE
2025-04-04,0,Friday,FALSE,9778,FALSE
2025-04-04,1,Friday,FALSE,13460,FALSE
2025-04-04,2,Friday,FALSE,22702,FALSE
2025-04-04,3,Friday,FALSE,34779,FALSE
2025-04-04,4,Friday,FALSE,42346,TRUE
2025-04-04,5,Friday,FALSE,34930,FALSE
2025-04-04,6,Friday,FALSE,29888,FALSE
2025-04-04,7,Friday,FALSE,28476,FALSE
2025-04-04,8,Friday,FALSE,29194,FALSE
2025-04-04,9,Friday,FALSE,30611,FALSE
2025-04-04,10,Friday,FALSE,33580,FALSE
2025-04-04,11,Friday,FALSE,34294,FALSE
2025-04-04,12,Friday,FALSE,34921,FALSE
2025-04-04,13,Friday,FALSE,40118,TRUE
2025-04-04,14,Friday,FALSE,43694,TRUE
2025-04-04,15,Friday,FALSE,43426,TRUE
2025-04-04,16,Friday,FALSE,40570,TRUE
2025-04-04,17,Friday,FALSE,39165,TRUE
2025-04-04,18,Friday,FALSE,42713,TRUE
2025-04-04,19,Friday,FALSE,42378,TRUE
2025-04-04,20,Thursday,FALSE,21730,FALSE
2025-04-04,21,Thursday,FALSE,13670,FALSE
2025-04-04,22,Thursday,FALSE,9190,FALSE
2025-04-04,23,Thursday,FALSE,7532,FALSE
2025-04-05,0,Saturday,TRUE,13926,FALSE
2025-04-05,1,Saturday,TRUE,11627,FALSE
2025-04-05,2,Saturday,TRUE,14619,FALSE
2025-04-05,3,Saturday,TRUE,18505,FALSE
2025-04-05,4,Saturday,TRUE,23845,FALSE
2025-04-05,5,Saturday,TRUE,28521,FALSE
2025-04-05,6,Saturday,TRUE,31604,FALSE
2025-04-05,7,Saturday,TRUE,37736,TRUE
2025-04-05,8,Saturday,TRUE,42212,TRUE
2025-04-05,9,Saturday,TRUE,38737,TRUE
2025-04-05,10,Saturday,TRUE,36787,TRUE
2025-04-05,11,Saturday,TRUE,37403,TRUE
2025-04-05,12,Saturday,TRUE,40658,TRUE
2025-04-05,13,Saturday,TRUE,47296,TRUE
2025-04-05,14,Saturday,TRUE,47730,TRUE
2025-04-05,15,Saturday,TRUE,47052,TRUE
2025-04-05,16,Saturday,TRUE,45489,TRUE
2025-04-05,17,Saturday,TRUE,44332,TRUE
2025-04-05,18,Saturday,TRUE,46411,TRUE
2025-04-05,19,Saturday,TRUE,46788,TRUE
2025-04-05,20,Friday,FALSE,35586,FALSE
2025-04-05,21,Friday,FALSE,27876,FALSE
2025-04-05,22,Friday,FALSE,21870,FALSE
2025-04-05,23,Friday,FALSE,16887,FALSE
2025-04-06,0,Sunday,TRUE,15429,FALSE
2025-04-06,1,Sunday,TRUE,11703,FALSE
2025-04-06,2,Sunday,TRUE,14074,FALSE
2025-04-06,3,Sunday,TRUE,17041,FALSE
2025-04-06,4,Sunday,TRUE,20207,FALSE
2025-04-06,5,Sunday,TRUE,25318,FALSE
2025-04-06,6,Sunday,TRUE,30664,FALSE
2025-04-06,7,Sunday,TRUE,32747,FALSE
2025-04-06,8,Sunday,TRUE,32439,FALSE
2025-04-06,9,Sunday,TRUE,33318,FALSE
2025-04-06,10,Sunday,TRUE,33945,FALSE
