scenario,date,hour,is_peak,base_demand_orders,demand_orders,active_workers,total_capacity,fulfilled_orders,unfilled_orders,fulfillment_rate,utilization,wait_pressure_index,service_quality_score,avg_worker_earnings,platform_revenue,worker_cost,platform_margin
surge_pricing,2025-02-26,5,FALSE,28939,25632,7422.097075120182,16734.135097956376,16734.135097956376,8897.864902043624,0.6528610759190222,1,1.5317194375423835,0.4682805624576165,70.55301521385974,341376.3559983101,190769.14011670268,150607.2158816074
surge_pricing,2025-02-26,6,FALSE,26359,23347,5684.619870491718,12840.57009565402,12840.57009565402,10506.42990434598,0.5499880111215154,1,1.8182214517018955,0.18177854829810447,71.31446236708587,261947.629951342,146382.49909045582,115565.13086088619
surge_pricing,2025-02-26,7,FALSE,27118,24019,6166.45663326101,13922.20901620615,13922.20901620615,10096.79098379385,0.5796331660854386,1,1.7252290905876129,0.27477090941238713,71.1159217923549,284013.0639306055,158713.1827847501,125299.88114585538
surge_pricing,2025-02-26,8,FALSE,28705,25424,7253.257693449979,16356.640296687583,16356.640296687583,9067.359703312417,0.6433543225569377,1,1.5543534331526914,0.44564656684730863,70.63277387379242,333675.4620524267,186465.69938223844,147209.76267018827
surge_pricing,2025-02-26,9,FALSE,31974,28320,9781.648027317071,21986.317114714264,21986.317114714264,6333.682885285736,0.7763530054630743,1,1.2880738439384622,0.7119261560615378,69.28650154856692,448520.8691401709,250644.0151077426,197876.85403242832
surge_pricing,2025-02-26,10,FALSE,32545,28826,10254.73072909256,23033.3785729637,23033.3785729637,5792.621427036302,0.7990487259059078,1,1.2514881353027216,0.7485118646972784,68.99452670047758,469880.92288845946,262580.51573178614,207300.40715667332
surge_pricing,2025-02-26,11,FALSE,34553,30604,11967.696119698101,26804.418236024885,26804.418236024885,3799.581763975115,0.8758468904726469,1,1.1417520697714123,0.8582479302285877,67.81378827853916,546810.1320149077,305570.3678906837,241239.76412422396
surge_pricing,2025-02-26,12,TRUE,38772,34341,17269.966076681103,38503.01995259844,34341,0,1,0.891904064727329,0.891904064727329,1,57.93561543709803,700556.4,391487.39999999997,309069.00000000006
surge_pricing,2025-02-26,13,TRUE,40189,35596,18258.19590897846,40814.053502612376,35596,0,1,0.872150569355274,0.872150569355274,1,56.822076066790366,726158.4,405794.39999999997,320364.00000000006
surge_pricing,2025-02-26,14,TRUE,37673,33368,16299.997326796278,36247.009362688244,33368,0,1,0.9205724992679859,0.9205724992679859,1,59.418615836877784,680707.2,380395.2,300311.99999999994
surge_pricing,2025-02-26,15,FALSE,35933,31826,13174.840815084171,29440.19805201654,29440.19805201654,2385.8019479834584,0.9250360727712104,1,1.0810389231678432,0.9189610768321568,66.8538436080324,600580.0402611374,335618.25779298856,264961.78246814886
surge_pricing,2025-02-26,16,FALSE,34845,30863,12221.628204431976,27360.473445238982,27360.473445238982,3502.526554761018,0.8865137363587138,1,1.1280141062533586,0.8719858937466414,67.62106862622524,558153.6582828752,311909.3972757244,246244.2610071508
surge_pricing,2025-02-26,17,FALSE,32399,28696,10133.065035665328,22764.312986093202,22764.312986093202,5931.687013906798,0.7932922005189993,1,1.260569559798729,0.739430440201271,69.07094649504084,464391.9849163013,259513.1680414625,204878.81687483884
surge_pricing,2025-02-26,18,FALSE,25951,22985,5436.182734879856,12282.357954787189,12282.357954787189,10702.642045212811,0.5343640615526295,1,1.8713833357251517,0.1286166642748483,71.41333054692932,250560.10227765862,140018.88068457393,110541.22159308469
surge_pricing,2025-02-26,19,FALSE,14072,12464,21647.772511014475,49157.92619848475,12464,0,1,0.25355015892399857,0.25355015892399857,1,15.373056008821461,254265.59999999998,142089.6,112175.99999999997
surge_pricing,2025-02-26,20,FALSE,8221,7281,21647.772511014475,49157.92619848475,7281,0,1,0.14811446623280114,0.14811446623280114,1,8.980361103997838,148532.4,83003.4,65529
surge_pricing,2025-02-26,21,FALSE,5512,4882,21647.772511014475,49157.92619848475,4882,0,1,0.09931257027173948,0.09931257027173948,1,6.021442509231896,99592.8,55654.799999999996,43938.00000000001
surge_pricing,2025-02-26,22,FALSE,4781,4235,21647.772511014475,49157.92619848475,4235,0,1,0.08615090845981498,0.08615090845981498,1,5.223434868209154,86394,48279,38115
surge_pricing,2025-02-26,23,FALSE,7487,6631,21647.772511014475,49157.92619848475,6631,0,1,0.13489177662267607,0.13489177662267607,1,8.178653272985807,135272.4,75593.4,59679
surge_pricing,2025-02-27,0,FALSE,12728,11273,21647.772511014475,49157.92619848475,11273,0,1,0.22932212303836935,0.22932212303836935,1,13.9040805830748,229969.19999999998,128512.2,101456.99999999999
surge_pricing,2025-02-27,1,FALSE,22575,19995,3669.653101499771,8304.103087363697,8304.103087363697,11690.896912636303,0.41530898161358826,1,2.40784583110803,0,72.0540093943157,169403.70298221943,94666.77519594615,74736.92778627329
surge_pricing,2025-02-27,2,TRUE,37001,32772,14117.833500594295,31484.96539474539,31484.96539474539,1287.0346052546083,0.9607276148768885,1,1.040877751940277,0.959122248059723,66.0239843145732,642293.2940528059,358928.60550009744,283364.6885527084
surge_pricing,2025-02-27,3,TRUE,45763,40533,20133.325780528736,45270.4669538333,40533,0,1,0.8953519309031084,0.8953519309031084,1,57.78553541662015,826873.2,462076.2,364796.99999999994
surge_pricing,2025-02-27,4,TRUE,38035,33688,16618.680163647423,36987.23097331214,33688,0,1,0.9108008118884955,0.9108008118884955,1,58.930223796759876,687235.2,384043.2,303191.99999999994
surge_pricing,2025-02-27,5,FALSE,31380,27794,9297.938071002356,20913.499334487376,20913.499334487376,6880.5006655126235,0.7524465472579469,1,1.3289980579274145,0.6710019420725855,69.57102629127976,426635.38642354246,238413.8924131561,188221.49401038635
surge_pricing,2025-02-27,6,FALSE,29537,26161,7862.9374127371175,17718.81201582876,17718.81201582876,8442.18798417124,0.6772987277179298,1,1.4764533861880567,0.5235466138119433,70.33840827773612,361463.76512290665,201994.45698044784,159469.30814245882
surge_pricing,2025-02-27,7,FALSE,29888,26472,8127.703578242973,18309.50684503501,18309.50684503501,8162.493154964988,0.6916555925141663,1,1.445806281078423,0.5541937189215771,70.20494888231893,373513.93963871425,208728.37803339912,164785.56160531513
surge_pricing,2025-02-27,8,FALSE,31515,27913,9407.06370923808,21155.71889488655,21155.71889488655,6757.281105113449,0.7579163434559721,1,1.319406829835819,0.680593170164181,69.50803903470901,431576.66545568564,241175.19540170667,190401.47005397896
surge_pricing,2025-02-27,9,FALSE,35333,31295,12647.949959469664,28292.142862580455,28292.142862580455,3002.8571374195453,0.9040467442907958,1,1.1061374937912942,0.8938625062087058,67.28660287366007,577159.7143966412,322530.4286334172,254629.28576322406
surge_pricing,2025-02-27,10,FALSE,35931,31825,13173.080343268666,29436.368561801417,29436.368561801417,2388.631438198583,0.9249448094831553,1,1.081145588090585,0.9188544119094151,66.85532592217704,600501.9186607489,335574.6016045361,264927.31705621275
surge_pricing,2025-02-27,11,FALSE,36512,32339,13685.438607435577,30549.00046361705,30549.00046361705,1789.9995363829512,0.9446488903063499,1,1.058594373276297,0.941405626723703,66.41345302733185,623199.6094577877,348258.60528523434,274941.00417255337
surge_pricing,2025-02-27,12,TRUE,39608,35081,17901.356871797656,39977.64490081946,35081,0,1,0.8775154236081804,0.8775154236081804,1,57.13683533786312,715652.4,399923.39999999997,315729.00000000006
surge_pricing,2025-02-27,13,TRUE,41023,36335,18678.532448130296,41802.89941344291,36335,0,1,0.8691980821865062,0.8691980821865062,1,56.6246347684301,741234,414219,327015
surge_pricing,2025-02-27,14,TRUE,39477,34965,17811.729415800135,39767.93865124035,34965,0,1,0.8792258584644908,0.8792258584644908,1,57.23438274816833,713286,398601,314685
surge_pricing,2025-02-27,15,TRUE,37635,33334,16251.0314100143,36133.34552801099,33334,0,1,0.9225273639319972,0.9225273639319972,1,59.52107188252288,680013.6,380007.6,300006
surge_pricing,2025-02-27,16,TRUE,36703,32508,13854.2242858491,30914.69009531314,30914.69009531314,1593.3099046868592,0.9509871445586668,1,1.0515389253385534,0.9484610746614466,66.26324217196898,630659.677944388,352427.46708656976,278232.21085781825
surge_pricing,2025-02-27,17,FALSE,35289,31256,12609.421362533887,28208.042836022072,28208.042836022072,3047.957163977928,0.9024840938066955,1,1.1080527699740177,0.8919472300259823,67.31740033723749,575444.0738548503,321571.6883306516,253872.38552419865
surge_pricing,2025-02-27,18,FALSE,29885,26470,8125.4224518020565,18304.419941640856,18304.419941640856,8165.5800583591445,0.6915156759214528,1,1.4460988157173562,0.5539011842826438,70.20611374959135,373410.1668094735,208670.38733470574,164739.77947476774
surge_pricing,2025-02-27,19,FALSE,16818,14896,21647.772511014475,49157.92619848475,14896,0,1,0.3030233606652666,0.3030233606652666,1,18.37267669346955,303878.39999999997,169814.4,134063.99999999997
surge_pricing,2025-02-27,20,FALSE,9804,8684,21647.772511014475,49157.92619848475,8684,0,1,0.17665513319127113,0.17665513319127113,1,10.710816622320728,177153.6,98997.59999999999,78156.00000000001
surge_pricing,2025-02-27,21,FALSE,6422,5688,21647.772511014475,49157.92619848475,5688,0,1,0.1157087053882946,0.1157087053882946,1,7.015560219686815,116035.2,64843.2,51192
surge_pricing,2025-02-27,22,FALSE,5696,5045,21647.772511014475,49157.92619848475,5045,0,1,0.10262841397397085,0.10262841397397085,1,6.222486165316452,102918,57513,45405
surge_pricing,2025-02-27,23,FALSE,8433,7469,21647.772511014475,49157.92619848475,7469,0,1,0.15193887492003733,0.15193887492003733,1,9.21223967665978,152367.6,85146.59999999999,67221.00000000001
surge_pricing,2025-02-28,0,FALSE,12994,11509,21647.772511014475,49157.92619848475,11509,0,1,0.2341229764968148,0.2341229764968148,1,14.195162195565324,234783.6,131202.6,103581
surge_pricing,2025-02-28,1,FALSE,22138,19608,3478.159102007094,7871.990380834718,7871.990380834718,11736.009619165281,0.4014682976761892,1,2.490856702230985,0,72.11743935111359,160588.60376902824,89740.69034151577,70847.91342751247
surge_pricing,2025-02-28,2,FALSE,34707,30740,12101.501387077971,27097.524495101912,27097.524495101912,3642.475504898088,0.8815069777196458,1,1.1344209691758556,0.8655790308241444,67.71283508180643,552789.499700079,308911.7792441618,243877.72045591718
surge_pricing,2025-02-28,3,TRUE,42069,37261,19099.7497372973,42798.684861420654,37261,0,1,0.8706108638769786,0.8706108638769786,1,56.653620049086,760124.4,424775.39999999997,335349.00000000006
surge_pricing,2025-02-28,4,FALSE,35653,31578,12928.630899481483,28904.203332898836,28904.203332898836,2673.7966671011636,0.9153272320254239,1,1.092505461448157,0.9074945385518429,67.05877283587873,589645.7479911363,329507.91799504677,260137.8299960895
